Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
EMP2380,R&D,51,124872,16,36,63,Yes
EMP2381,Finance,30,81964,5,57,51,No
EMP2382,Finance,57,100021,6,37,73,No
EMP2383,Operations,35,97165,9,43,86,Yes
EMP2384,Support,22,81952,7,51,79,No
EMP2385,Support,49,90886,20,56,88,Yes
EMP2386,Support,31,73140,8,49,60,No
EMP2387,Finance,48,113892,20,30,61,No
EMP2388,IT,23,121543,12,38,82,Yes
EMP2389,Operations,40,103640,18,49,70,No
EMP2390,R&D,45,143378,19,52,84,No
EMP2391,IT,51,115978,11,32,63,No
EMP2392,Finance,37,87644,9,59,44,No
EMP2393,Sales,41,107380,11,59,75,No
EMP2394,Operations,54,91823,14,38,82,Yes
EMP2395,Sales,60,95857,5,55,76,No
EMP2396,Operations,34,91271,15,48,65,Yes
EMP2397,Marketing,36,86399,7,49,80,No
EMP2398,R&D,44,118085,8,42,53,No
EMP2399,R&D,55,123138,11,34,74,No
EMP2400,Support,21,78553,3,36,79,No
EMP2401,R&D,50,138839,18,48,81,Yes
EMP2402,HR,48,79670,16,49,62,No
EMP2403,Support,41,79578,4,34,79,No
EMP2404,HR,25,86536,9,33,85,No
EMP2405,IT,27,121981,14,36,92,Yes
EMP2406,Operations,60,87491,9,39,79,No
EMP2407,Sales,60,108042,20,48,75,No
EMP2408,IT,22,115239,18,48,47,No
EMP2409,IT,45,100093,7,47,52,No
EMP2410,Marketing,52,75083,4,33,55,No
EMP2411,Sales,36,100910,15,49,78,Yes
EMP2412,HR,36,86846,10,43,81,No
EMP2413,Support,49,81722,7,37,79,No
EMP2414,IT,45,129178,20,54,77,Yes
EMP2415,Marketing,34,98776,16,43,78,Yes
EMP2416,Support,49,85110,20,36,60,Yes
EMP2417,Finance,59,104348,13,35,76,No
EMP2418,Marketing,36,86232,10,58,67,No
EMP2419,R&D,22,141682,19,37,72,No
EMP2420,Support,57,79491,12,41,71,Yes
EMP2421,Support,49,77609,14,32,64,No
EMP2422,Marketing,51,85440,6,35,79,No
EMP2423,Sales,23,108235,13,41,83,No
EMP2424,Finance,60,109652,18,31,77,Yes
EMP2425,Marketing,49,96320,5,39,83,No
EMP2426,Sales,47,101928,10,35,84,Yes
EMP2427,Finance,60,97077,2,48,63,No
EMP2428,IT,39,128983,18,45,57,No
EMP2429,IT,36,105962,1,55,90,Yes
EMP2430,Finance,38,91083,6,47,71,No
EMP2431,Operations,32,77193,5,47,83,Yes
EMP2432,IT,38,117589,17,56,71,No
EMP2433,HR,46,73517,5,35,81,Yes
EMP2434,Operations,57,83777,9,44,77,No
EMP2435,Finance,36,95583,6,50,72,Yes
EMP2436,Marketing,50,100627,17,55,72,No
EMP2437,Support,56,93063,18,53,62,No
EMP2438,Operations,59,107573,19,52,83,No
EMP2439,Marketing,54,97986,14,35,60,Yes
EMP2440,Finance,59,102189,12,56,74,Yes
EMP2441,Support,45,76305,13,39,67,No
EMP2442,Sales,48,100875,5,44,82,No
EMP2443,IT,40,134255,13,37,91,Yes
EMP2444,R&D,46,140871,15,52,95,Yes
EMP2445,Sales,50,89434,5,43,83,No
EMP2446,Finance,39,102343,12,31,72,No
EMP2447,Support,48,70437,3,49,68,No
EMP2448,R&D,25,133169,12,40,96,Yes
EMP2449,IT,21,103681,4,34,74,Yes
EMP2450,Sales,54,94395,12,30,59,No
EMP2451,R&D,43,140370,20,40,74,No
EMP2452,R&D,52,134520,14,54,78,Yes
EMP2453,Finance,30,108238,13,40,68,No
EMP2454,IT,30,112906,7,32,64,No
EMP2455,Support,35,62336,2,31,65,No
EMP2456,Sales,47,101962,5,43,100,No
EMP2457,Sales,21,91507,3,35,80,No
EMP2458,Sales,50,93670,6,59,67,No
EMP2459,Finance,50,103432,11,49,73,No
EMP2460,Marketing,57,105218,18,47,63,No
EMP2461,Operations,41,94112,17,34,63,No
EMP2462,Marketing,59,89201,8,37,55,Yes
EMP2463,R&D,38,128066,11,60,60,No
EMP2464,HR,58,89041,10,55,74,No
EMP2465,IT,56,113675,8,57,80,No
EMP2466,IT,27,117047,18,46,50,No
EMP2467,Support,47,92208,19,40,72,No
EMP2468,Finance,41,95100,2,43,83,No
EMP2469,IT,47,120396,16,30,69,Yes
EMP2470,R&D,46,140840,19,36,84,Yes
EMP2471,Sales,39,98697,8,49,78,No
EMP2472,Support,26,62548,4,32,64,No
EMP2473,HR,30,98643,18,43,69,No
EMP2474,IT,24,102359,1,45,75,Yes
EMP2475,Marketing,44,100878,12,51,71,No
EMP2476,Finance,23,105997,19,32,73,No
EMP2477,Sales,31,105321,13,56,80,Yes
EMP2478,Finance,60,95964,10,34,74,No
EMP2479,Marketing,31,95148,17,33,66,Yes
EMP2480,Operations,31,94863,16,55,75,Yes
EMP2481,Marketing,39,103779,13,43,78,No
EMP2482,Operations,34,77136,8,44,66,No
EMP2483,HR,26,74405,2,48,79,Yes
EMP2484,Finance,39,99942,11,52,70,No
EMP2485,R&D,48,141654,14,33,91,Yes
EMP2486,Marketing,34,90204,16,50,67,Yes
EMP2487,Support,33,95166,12,32,96,Yes
EMP2488,IT,52,134185,15,51,81,Yes
EMP2489,Operations,49,75919,5,56,60,No
EMP2490,IT,21,118305,6,60,100,Yes
EMP2491,R&D,42,126244,5,31,81,Yes
EMP2492,Marketing,33,78979,6,43,69,No
EMP2493,Operations,42,103841,20,41,72,No
EMP2494,Sales,34,96796,5,40,79,No
EMP2495,Marketing,54,98431,13,58,59,No
EMP2496,Support,23,88981,15,60,72,No
EMP2497,Marketing,55,100555,15,31,74,No
EMP2498,Finance,51,108344,14,59,77,No
EMP2499,Sales,41,108233,19,37,65,No
EMP2500,Sales,58,94447,9,42,78,Yes
EMP2501,Sales,23,88936,8,60,78,No
EMP2502,Finance,38,116787,18,56,67,No
EMP2503,Support,22,98136,17,57,95,No
EMP2504,HR,52,92350,19,36,68,No
EMP2505,Marketing,28,93483,8,59,90,Yes
EMP2506,Sales,21,99736,14,32,73,No
EMP2507,R&D,22,121769,4,34,92,No
EMP2508,Marketing,47,84286,6,58,66,No
EMP2509,IT,44,115085,4,54,84,No
EMP2510,Finance,25,89489,5,57,70,No
EMP2511,HR,36,71974,3,54,77,No
EMP2512,Finance,49,97299,11,33,54,No
EMP2513,R&D,53,112664,4,45,70,No
EMP2514,Finance,43,100515,6,42,66,No
EMP2515,Marketing,22,105289,20,55,95,Yes
EMP2516,Operations,31,98547,17,56,71,No
EMP2517,R&D,43,120734,1,40,87,Yes
EMP2518,Support,34,71675,6,36,58,No
EMP2519,Finance,35,113327,16,47,76,Yes
EMP2520,HR,23,77110,15,36,63,No
EMP2521,HR,44,81263,11,43,74,No
EMP2522,Finance,29,95878,4,49,73,No
EMP2523,Finance,58,88893,5,45,40,No
EMP2524,Finance,60,99684,2,55,76,No
EMP2525,Sales,40,100196,18,56,71,Yes
EMP2526,Marketing,29,90619,9,56,76,No
EMP2527,Marketing,42,102063,14,32,86,Yes
EMP2528,Marketing,47,78421,1,30,73,No
EMP2529,Finance,29,103757,17,49,70,Yes
EMP2530,Marketing,42,87077,11,58,71,Yes
EMP2531,Sales,58,97462,3,37,84,No
EMP2532,Finance,56,118412,19,57,78,No
EMP2533,Marketing,27,106384,13,54,84,Yes
EMP2534,Operations,38,70026,2,34,70,Yes
EMP2535,HR,27,87129,16,31,63,Yes
EMP2536,IT,58,133560,18,58,77,Yes
EMP2537,Operations,31,82751,6,50,91,No
EMP2538,HR,51,79752,7,53,65,Yes
EMP2539,Sales,47,88969,1,51,65,No
EMP2540,Sales,52,100122,18,37,73,No
EMP2541,Support,33,87879,17,39,68,No
EMP2542,Marketing,38,100376,8,49,85,No
EMP2543,Support,37,95678,20,45,80,Yes
EMP2544,Marketing,29,109393,19,35,75,No
EMP2545,Finance,36,110204,5,52,100,Yes
EMP2546,Finance,46,96323,5,60,85,Yes
EMP2547,Finance,57,96206,1,50,76,Yes
EMP2548,Finance,42,95765,7,44,80,Yes
EMP2549,Finance,44,97106,11,43,64,No
EMP2550,Sales,30,95936,7,42,85,Yes
EMP2551,Sales,52,97150,16,60,74,No
EMP2552,IT,24,109216,2,53,78,No
EMP2553,Sales,47,84900,4,58,72,No
EMP2554,HR,51,96408,17,32,84,Yes
EMP2555,Marketing,35,97662,15,36,71,No
EMP2556,Marketing,31,96478,16,37,66,No
EMP2557,HR,36,92550,16,42,80,No
EMP2558,IT,28,123875,9,53,100,Yes
EMP2559,Finance,38,102931,17,55,70,No
EMP2560,Finance,36,112366,10,38,86,Yes
EMP2561,IT,52,131590,17,30,76,No
EMP2562,Support,57,81681,11,30,76,No
EMP2563,Finance,40,101918,14,38,71,No
EMP2564,Operations,27,90583,13,45,65,Yes
EMP2565,Sales,41,82151,2,57,68,No
EMP2566,R&D,35,138114,14,60,86,Yes
EMP2567,Finance,27,109568,19,58,83,Yes
EMP2568,Support,55,78156,3,33,84,No
EMP2569,R&D,29,119149,8,53,77,No
EMP2570,Support,28,84544,9,50,86,No
EMP2571,Sales,26,104645,11,59,75,No
EMP2572,Sales,23,104089,16,52,81,Yes
EMP2573,HR,52,69603,7,55,65,No
EMP2574,Sales,57,97797,9,30,80,No
EMP2575,Operations,49,103626,18,52,85,Yes
EMP2576,Marketing,33,88621,6,56,91,Yes
EMP2577,HR,32,79550,7,56,76,Yes
EMP2578,R&D,35,134865,20,34,81,Yes
EMP2579,Sales,44,90236,10,56,72,No
EMP2580,IT,51,114207,13,30,68,No
EMP2581,IT,47,105568,4,32,75,No
EMP2582,Support,35,75993,6,38,66,No
EMP2583,Operations,49,89644,6,56,89,Yes
EMP2584,R&D,48,128808,6,49,74,No
EMP2585,Marketing,41,98095,9,49,79,No
EMP2586,Sales,46,109557,10,42,94,No
EMP2587,Finance,58,88664,4,55,66,No
EMP2588,Finance,56,108598,16,42,50,No
EMP2589,IT,24,117571,17,35,66,Yes
EMP2590,HR,53,100690,20,47,72,Yes
EMP2591,Finance,42,115093,17,47,82,Yes
EMP2592,IT,23,130730,14,45,80,No
EMP2593,IT,35,111216,3,46,82,No
EMP2594,Finance,41,115913,15,35,85,Yes
EMP2595,Operations,22,82243,2,54,77,No
EMP2596,HR,26,88861,11,35,75,No
EMP2597,Finance,26,106239,7,45,80,No
EMP2598,Operations,24,103333,20,30,73,Yes
EMP2599,Operations,41,101077,13,51,94,Yes
EMP2600,Marketing,37,95341,6,32,92,No
EMP2601,R&D,39,131729,16,46,79,No
EMP2602,Marketing,53,96895,20,55,72,Yes
EMP2603,R&D,23,128050,17,43,71,Yes
EMP2604,Marketing,36,99281,13,41,75,No
EMP2605,Operations,54,83164,9,46,81,Yes
EMP2606,IT,38,127069,17,37,84,Yes
EMP2607,HR,44,89653,10,56,82,Yes
EMP2608,HR,51,73606,2,43,88,Yes
EMP2609,R&D,60,142406,12,55,95,No
EMP2610,IT,29,105887,3,31,74,No
EMP2611,Finance,46,100295,9,56,50,No
EMP2612,HR,37,86340,9,60,70,No
EMP2613,R&D,52,123025,8,46,81,Yes
EMP2614,Finance,46,102537,9,37,92,No
EMP2615,IT,46,130562,20,51,72,No
EMP2616,Marketing,47,88039,10,35,82,Yes
EMP2617,Support,29,77104,12,53,72,Yes
EMP2618,Marketing,26,86668,15,57,60,No
EMP2619,Marketing,45,88711,6,41,85,No
EMP2620,HR,32,81203,13,55,71,No
EMP2621,Operations,42,105079,18,51,78,No
EMP2622,HR,26,89941,16,42,82,Yes
EMP2623,Marketing,39,113562,17,48,89,No
EMP2624,Sales,27,100360,12,37,71,No
EMP2625,IT,38,129627,11,53,88,No
EMP2626,Operations,23,89670,10,51,72,Yes
EMP2627,Marketing,36,97249,7,59,81,Yes
EMP2628,Marketing,58,106814,11,58,100,Yes
EMP2629,Sales,30,96221,4,32,88,Yes
EMP2630,Finance,55,104784,2,49,84,Yes
EMP2631,Finance,33,109998,16,36,86,Yes
EMP2632,Support,23,69424,3,60,87,No
EMP2633,R&D,41,125621,13,33,61,No
EMP2634,HR,21,84940,6,36,78,Yes
EMP2635,HR,58,70495,4,40,76,No
EMP2636,HR,36,84487,13,40,69,No
EMP2637,R&D,37,134224,10,56,81,No
EMP2638,HR,60,77327,7,42,74,No
EMP2639,Operations,29,71968,2,32,73,No
EMP2640,Marketing,27,99950,18,39,79,Yes
EMP2641,R&D,42,121390,1,48,100,Yes
EMP2642,IT,34,139287,20,49,100,Yes
EMP2643,Sales,49,92180,9,40,72,No
EMP2644,Marketing,29,101722,17,47,79,No
EMP2645,HR,44,80478,1,54,77,No
EMP2646,Support,23,79072,17,52,66,Yes
EMP2647,IT,48,102807,1,60,82,Yes
EMP2648,Sales,44,109042,13,42,77,No
EMP2649,HR,45,77608,5,51,64,Yes
EMP2650,IT,34,115329,9,58,77,No
EMP2651,Support,53,90012,18,35,69,No
EMP2652,Support,56,70404,5,49,77,No
EMP2653,Marketing,39,76081,2,33,76,No
EMP2654,R&D,33,134089,11,39,100,Yes
EMP2655,IT,47,112859,2,36,76,No
EMP2656,Finance,44,116469,15,52,86,Yes
EMP2657,HR,53,80990,12,48,71,No
EMP2658,IT,22,124750,15,38,72,No
EMP2659,Support,59,97131,19,49,86,Yes
EMP2660,Support,39,90006,18,50,70,No
EMP2661,R&D,26,142340,17,39,87,Yes
EMP2662,Sales,30,98736,11,48,91,Yes
EMP2663,Marketing,57,102569,20,55,82,No
EMP2664,Finance,32,104938,8,39,73,Yes
EMP2665,Support,46,94294,19,47,78,No
EMP2666,R&D,30,125428,13,50,74,No
EMP2667,Support,22,93350,15,35,74,No
EMP2668,Sales,54,103737,20,37,64,No
EMP2669,Operations,36,85786,17,34,66,No
EMP2670,Marketing,21,89776,12,60,62,No
EMP2671,Finance,30,118182,19,49,72,No
EMP2672,IT,46,127277,19,54,76,No
EMP2673,IT,48,115948,9,32,77,No
EMP2674,Finance,34,88145,1,47,63,No
EMP2675,Finance,30,101185,7,55,59,No
EMP2676,Marketing,33,91871,9,42,72,Yes
EMP2677,Marketing,53,103990,9,50,93,No
EMP2678,R&D,35,115489,1,30,61,No
EMP2679,Support,59,77803,13,59,78,Yes
EMP2680,Support,53,68930,7,32,72,No
EMP2681,Operations,22,85228,2,60,88,No
EMP2682,Finance,39,123054,20,32,80,No
EMP2683,HR,50,85709,14,54,82,No
EMP2684,R&D,47,131459,5,31,90,Yes
EMP2685,Marketing,38,74512,1,58,62,No
EMP2686,HR,49,75856,5,53,75,No
EMP2687,Support,29,82608,20,34,66,No
EMP2688,R&D,51,128831,13,59,87,No
EMP2689,Finance,37,94355,1,42,91,Yes
EMP2690,Sales,33,88002,7,44,68,Yes
EMP2691,IT,41,130104,12,52,82,No
EMP2692,Finance,50,104746,18,59,71,No
EMP2693,Sales,31,84545,4,32,74,No
EMP2694,Support,36,85506,17,51,74,Yes
EMP2695,R&D,55,136281,19,41,69,Yes
EMP2696,Marketing,40,86605,9,48,80,No
EMP2697,IT,58,122260,11,31,82,Yes
EMP2698,Finance,48,98066,9,39,84,Yes
EMP2699,Sales,37,83272,4,42,69,No
EMP2700,R&D,53,118858,6,59,76,Yes
EMP2701,IT,26,122538,16,58,81,Yes
EMP2702,Sales,37,109702,17,59,61,No
EMP2703,Operations,52,106138,20,44,76,Yes
EMP2704,Sales,28,111754,17,35,87,No
EMP2705,Operations,47,85874,1,40,77,No
EMP2706,R&D,58,146930,18,53,94,Yes
EMP2707,Finance,50,118284,16,52,97,Yes
EMP2708,Support,54,82032,5,57,83,Yes
EMP2709,HR,45,94456,18,34,94,Yes
EMP2710,Operations,41,85744,6,32,86,No
EMP2711,Operations,21,101451,11,47,100,Yes
EMP2712,IT,25,130567,17,50,73,No
EMP2713,Finance,57,91469,5,40,46,No
EMP2714,HR,56,93807,19,47,61,No
EMP2715,Sales,48,109122,20,49,54,Yes
EMP2716,IT,29,103971,2,57,69,No
EMP2717,Sales,55,97762,14,53,59,No
EMP2718,IT,40,132263,20,40,64,No
EMP2719,Finance,26,97501,10,41,60,No
EMP2720,HR,49,83383,3,41,79,No
EMP2721,Support,49,88709,13,45,81,Yes
EMP2722,R&D,38,131777,13,54,94,No
EMP2723,Finance,50,100706,16,49,63,No
EMP2724,Support,53,92252,16,52,72,Yes
EMP2725,IT,41,123475,17,48,87,No
EMP2726,Operations,54,88743,1,42,100,Yes
EMP2727,Sales,44,94959,2,52,74,No
EMP2728,Support,45,96183,20,40,77,No
EMP2729,HR,22,79752,4,35,72,No
EMP2730,Operations,38,99256,9,35,89,No
EMP2731,R&D,58,138766,13,36,89,Yes
EMP2732,Sales,29,115238,18,53,92,No
EMP2733,Support,35,92711,7,47,100,Yes
EMP2734,Support,31,79814,9,32,68,No
EMP2735,Operations,32,91118,18,54,56,Yes
EMP2736,Operations,45,93628,6,60,100,Yes
EMP2737,Sales,35,87874,11,46,60,Yes
EMP2738,Finance,56,100643,13,41,63,Yes
EMP2739,R&D,54,118064,9,60,57,Yes
EMP2740,Operations,52,89787,10,56,90,Yes
EMP2741,Sales,40,122055,20,33,93,Yes
EMP2742,Finance,51,103650,20,45,57,Yes
EMP2743,Operations,58,84167,8,38,76,No
EMP2744,Marketing,26,92133,11,39,70,Yes
EMP2745,Operations,33,86867,4,36,73,No
EMP2746,Support,51,80351,17,33,63,No
EMP2747,R&D,41,127670,2,30,84,Yes
EMP2748,Finance,39,98519,3,31,72,No
EMP2749,R&D,45,143694,20,46,80,No
EMP2750,HR,59,76381,5,54,73,Yes
EMP2751,Operations,29,84816,8,57,59,No
EMP2752,IT,29,124006,11,47,73,No
EMP2753,Support,47,67447,2,60,65,No
EMP2754,R&D,55,137443,15,38,93,No
EMP2755,IT,52,118566,11,46,64,No
EMP2756,Operations,58,96609,14,60,91,No
EMP2757,Operations,60,86466,10,35,64,No
EMP2758,Finance,48,98330,11,30,74,No
EMP2759,HR,23,70461,2,34,78,No
EMP2760,Sales,25,94529,8,34,64,No
EMP2761,Finance,41,105022,11,32,77,Yes
EMP2762,Sales,48,106334,18,53,85,Yes
EMP2763,Marketing,40,85621,10,57,58,No
EMP2764,R&D,30,140332,16,60,72,No
EMP2765,Sales,48,108655,15,58,66,Yes
EMP2766,Support,30,63951,1,34,65,No
EMP2767,IT,44,115228,10,36,79,No
EMP2768,IT,55,104540,4,53,73,Yes
EMP2769,Finance,29,96666,7,49,89,No
EMP2770,Finance,24,105282,13,53,93,No
EMP2771,Sales,47,100138,9,45,85,Yes
EMP2772,IT,51,131019,13,46,91,Yes
EMP2773,R&D,32,116915,6,58,67,No
EMP2774,Operations,56,84772,9,45,85,Yes
EMP2775,HR,41,89556,5,49,93,No
EMP2776,R&D,45,145653,18,37,86,Yes
EMP2777,HR,56,76030,6,52,69,Yes
EMP2778,R&D,34,130247,7,44,77,No
EMP2779,Sales,57,104329,19,60,83,Yes
EMP2780,IT,30,137687,19,60,96,No
EMP2781,Sales,47,94306,6,60,85,No
EMP2782,Finance,40,104321,8,47,82,Yes
EMP2783,IT,41,133669,12,52,95,No
EMP2784,Sales,41,103147,18,60,70,Yes
EMP2785,Finance,52,103547,15,53,74,No
EMP2786,Marketing,36,74999,1,48,61,No
EMP2787,Marketing,57,106385,16,49,73,No
EMP2788,R&D,21,116206,6,48,69,No
EMP2789,IT,24,120747,11,37,66,No
EMP2790,R&D,28,123348,7,45,61,No
EMP2791,Operations,29,86281,19,60,50,Yes
EMP2792,HR,27,71718,5,55,65,No
EMP2793,HR,56,85168,7,35,78,No
EMP2794,R&D,54,142799,17,46,75,No
EMP2795,Operations,34,90293,12,51,67,No
EMP2796,HR,23,75856,7,30,74,No
EMP2797,Sales,45,80104,3,56,55,Yes
EMP2798,Finance,43,90391,6,60,65,No
EMP2799,Finance,22,94556,5,50,56,No
EMP2800,Operations,22,71607,3,39,65,No
EMP2801,Sales,24,109058,20,56,75,No
EMP2802,Finance,34,107922,19,45,76,No
EMP2803,Finance,30,95843,13,31,61,Yes
EMP2804,Finance,50,107131,14,44,60,No
EMP2805,HR,28,88746,20,54,74,Yes
EMP2806,Finance,29,90331,6,31,69,No
EMP2807,HR,49,74069,5,53,64,No
EMP2808,Sales,33,119805,20,53,91,Yes
EMP2809,Marketing,57,79769,7,43,69,No
EMP2810,R&D,40,132851,17,33,80,No
EMP2811,Marketing,32,87490,4,32,70,No
EMP2812,IT,42,117344,1,48,95,Yes
EMP2813,IT,30,135037,20,39,73,No
EMP2814,Operations,43,97159,13,56,76,Yes
EMP2815,HR,34,91409,19,49,63,No
EMP2816,HR,27,80743,8,44,92,Yes
EMP2817,Sales,48,95578,12,47,69,No
EMP2818,IT,34,118375,1,38,85,Yes
EMP2819,IT,22,114028,5,45,86,No
EMP2820,R&D,35,132303,18,45,69,Yes
EMP2821,HR,49,68355,3,43,60,No
EMP2822,IT,39,136585,17,50,82,No
EMP2823,Operations,41,95164,9,60,89,No
EMP2824,HR,35,73391,10,31,58,Yes
EMP2825,HR,60,95297,12,59,99,No
EMP2826,R&D,44,131991,14,58,58,Yes
EMP2827,Finance,44,100694,15,48,56,Yes
EMP2828,IT,36,110588,9,45,40,Yes
EMP2829,Marketing,50,106501,14,30,86,Yes
EMP2830,Finance,23,108007,7,30,84,No
EMP2831,Support,56,81803,8,33,65,Yes
EMP2832,IT,48,128619,17,31,78,Yes
EMP2833,Finance,44,113393,15,33,76,Yes
EMP2834,Operations,24,90152,15,32,77,No
EMP2835,Support,49,76441,4,37,92,Yes
EMP2836,HR,39,95378,12,46,81,Yes
EMP2837,Marketing,33,90885,13,35,80,No
EMP2838,IT,43,130252,18,57,80,No
EMP2839,R&D,48,126674,14,49,74,No
EMP2840,Operations,33,83945,7,49,77,Yes
EMP2841,R&D,37,120043,14,58,57,Yes
EMP2842,Finance,54,99664,8,56,88,No
EMP2843,R&D,22,121822,2,31,87,Yes
EMP2844,Operations,58,69861,1,54,73,No
EMP2845,HR,49,88783,19,45,71,Yes
EMP2846,Marketing,58,93337,8,47,69,No
EMP2847,Finance,57,108795,9,48,84,Yes
EMP2848,IT,23,119025,9,49,75,No
EMP2849,Marketing,59,107070,16,59,92,No
EMP2850,Sales,25,92471,7,44,64,No
EMP2851,Finance,47,102081,13,49,65,No
EMP2852,Finance,30,94946,7,45,71,No
EMP2853,R&D,51,143537,19,38,75,No
EMP2854,IT,34,136032,17,51,97,Yes
EMP2855,Finance,60,122476,15,55,93,Yes
EMP2856,Support,29,69455,1,36,76,Yes
EMP2857,R&D,55,119094,6,33,78,No
EMP2858,HR,37,84001,4,57,77,No
EMP2859,Finance,36,104304,12,51,70,No
EMP2860,R&D,30,123440,4,32,59,No
EMP2861,HR,55,91337,17,50,66,No
EMP2862,Finance,55,101010,13,58,69,Yes
EMP2863,IT,31,119651,4,44,98,No
EMP2864,Sales,57,99224,15,46,66,No
EMP2865,HR,55,72267,6,31,78,No
EMP2866,Operations,51,82505,3,56,66,Yes
EMP2867,Sales,45,112177,19,32,71,No
EMP2868,Finance,31,115686,17,58,86,Yes
EMP2869,Marketing,31,91314,20,51,51,No
EMP2870,Support,58,94060,16,51,87,Yes
EMP2871,HR,58,89551,12,37,72,Yes
EMP2872,Support,28,71871,12,43,65,No
EMP2873,Sales,32,102663,16,39,64,No
EMP2874,Operations,45,88413,12,33,55,No
EMP2875,Support,32,84408,10,50,90,No
EMP2876,Marketing,60,99208,13,42,79,Yes
EMP2877,Marketing,60,91835,14,30,73,Yes
EMP2878,HR,30,91424,18,40,89,Yes
EMP2879,IT,43,125559,19,54,75,No
EMP2880,IT,21,133652,17,60,91,No
EMP2881,Sales,38,105011,18,42,61,Yes
EMP2882,Support,29,77856,9,42,72,No
EMP2883,R&D,59,126838,19,32,60,Yes
EMP2884,Finance,34,105181,4,48,82,No
EMP2885,Sales,43,122505,20,50,92,Yes
EMP2886,Support,27,65384,8,36,40,No
EMP2887,HR,42,82364,6,37,83,No
EMP2888,Support,42,64862,1,59,77,No
EMP2889,Marketing,40,98777,16,34,73,No
EMP2890,HR,33,81312,10,38,91,No
EMP2891,Support,46,78784,3,45,75,No
EMP2892,Finance,54,88588,5,52,61,No
EMP2893,HR,55,91415,18,60,75,No
EMP2894,IT,27,115955,9,32,74,No
EMP2895,Finance,35,104019,11,49,79,No
EMP2896,Support,60,98885,18,49,86,No
EMP2897,Support,60,89043,18,44,69,No
EMP2898,Finance,41,105279,11,48,88,No
EMP2899,HR,28,74508,4,49,85,Yes
EMP2900,R&D,44,137266,8,52,87,Yes
EMP2901,HR,43,75430,4,32,62,Yes
EMP2902,Support,34,81822,14,40,77,No
EMP2903,IT,27,119214,17,48,74,Yes
EMP2904,HR,24,79048,1,49,86,No
EMP2905,Marketing,29,88819,10,46,83,Yes
EMP2906,Support,45,85145,9,55,73,No
EMP2907,Support,48,90744,16,43,95,Yes
EMP2908,Marketing,41,98116,14,57,81,Yes
EMP2909,R&D,42,149663,18,58,87,Yes
EMP2910,Operations,35,85647,7,55,77,No
EMP2911,HR,48,84789,5,37,82,Yes
EMP2912,Support,29,70810,6,54,65,No
EMP2913,Marketing,24,79885,4,42,64,No
EMP2914,HR,21,89517,14,35,62,Yes
EMP2915,IT,30,124265,10,35,95,No
EMP2916,R&D,51,120700,10,42,70,No
EMP2917,Finance,45,88887,1,33,83,Yes
EMP2918,Marketing,55,101411,17,50,79,No
EMP2919,HR,55,65689,1,33,60,No
EMP2920,R&D,56,129279,5,36,77,Yes
EMP2921,Operations,49,82618,1,59,79,No
EMP2922,Marketing,31,87912,14,32,62,No
EMP2923,IT,24,120791,7,46,74,No
EMP2924,Sales,48,108945,12,52,94,No
EMP2925,HR,50,96487,18,41,91,No
EMP2926,IT,40,114205,5,33,72,No
EMP2927,Sales,53,106665,11,58,74,No
EMP2928,HR,48,92095,9,39,96,Yes
EMP2929,R&D,42,118875,5,57,83,Yes
EMP2930,Sales,30,116911,15,39,98,Yes
EMP2931,R&D,60,117369,3,44,55,No
EMP2932,Marketing,31,95403,16,35,82,Yes
EMP2933,Support,31,67932,3,58,56,No
EMP2934,Finance,59,103945,13,60,78,No
EMP2935,Marketing,42,74910,7,31,45,No
EMP2936,IT,38,134759,20,58,100,Yes
EMP2937,Sales,40,97607,1,31,90,No
EMP2938,Finance,53,94496,3,52,56,No
EMP2939,R&D,53,132558,10,46,94,No
EMP2940,Marketing,37,90477,9,59,62,No
EMP2941,Marketing,37,99866,14,31,78,No
EMP2942,Finance,51,108012,20,49,67,No
EMP2943,Finance,21,103842,11,37,71,No
EMP2944,Marketing,55,97292,13,55,70,No
EMP2945,Support,58,94572,17,46,79,No
EMP2946,HR,40,77182,11,45,50,No
EMP2947,R&D,27,122774,9,56,68,Yes
EMP2948,Finance,59,121336,18,53,77,No
EMP2949,Marketing,32,100978,9,34,93,Yes
EMP2950,R&D,31,128003,17,37,62,No
EMP2951,Finance,30,91670,4,50,67,No
EMP2952,IT,57,110921,7,35,63,No
EMP2953,HR,57,85933,18,59,76,No
EMP2954,HR,32,89514,8,35,81,Yes
EMP2955,Finance,54,111660,13,44,69,Yes
EMP2956,R&D,45,122724,4,30,77,Yes
EMP2957,Marketing,33,103378,12,42,77,No
EMP2958,Marketing,41,94806,8,50,65,Yes
EMP2959,HR,51,84466,9,43,79,No
EMP2960,Sales,41,97094,10,43,54,No
EMP2961,Operations,27,73026,2,30,81,Yes
EMP2962,Support,32,81491,1,41,94,No
EMP2963,Operations,58,100393,13,44,80,No
EMP2964,Support,48,76751,13,43,65,Yes
EMP2965,HR,46,93385,12,39,87,No
EMP2966,Sales,39,81873,1,55,61,No
EMP2967,Finance,46,124805,20,56,89,Yes
EMP2968,HR,54,90467,20,30,67,No
EMP2969,Sales,48,102641,14,47,79,No
EMP2970,Support,31,88272,13,49,89,No
EMP2971,Sales,55,95569,14,47,50,Yes
EMP2972,R&D,60,109201,3,41,66,No
